6.28318530718 -7.94881495074e-14
6.33554518474 21.6562110863
6.3879050623 -20.2583964903
6.44026493986 28.6113494932
6.49262481742 -31.9210304041
6.54498469498 12.7588190451
6.59734457254 5.59908426501
6.6497044501 -6.4563376326
6.70206432766 29.3291702433
6.75442420522 -33.5910944721
6.80678408278 22.1506350946
6.85914396034 -11.8965708068
6.9115038379 9.14729389895
6.96386371546 22.269529837
7.01622359302 -26.169744218
7.06858347058 25.7071067812
7.12094334814 -26.0957299988
7.1733032257 22.4173554074
7.22566310326 9.36852564103
7.27802298082 -11.6025392739
7.33038285838 22.5166604984
7.38274273594 -33.1540784477
7.4351026135 29.8359790579
7.48746249106 -5.88112515565
7.53982236862 6.24112378693
7.59218224618 13.4659258263
7.64454212374 -31.1507944942
7.69690200129 29.4426033687
7.74926187885 -19.3684030582
7.80162175641 22.6025046648
7.85398163397 1.0
7.90634151153 -20.6052455953
7.95870138909 21.3574468489
8.01106126665 -27.4672266875
8.06342114421 33.1070896957
8.11578102177 -11.5340741737
8.16814089933 -4.33901075434
8.22050077689 7.74828600864
8.27286065445 -28.0088881426
8.32522053201 34.9360914961
8.37758040957 -20.7846096908
8.42994028713 13.2798804098
8.48230016469 -7.75049165228
8.53466004225 -20.8630634845
8.58701991981 27.5820196498
8.63937979737 -24.2928932188
8.69173967493 27.5080054307
8.74409955249 -21.0108890549
8.79645943005 -7.97172339436
8.84881930761 12.9858488769
8.90117918517 -21.1506350946
8.95353906273 34.4990754716
9.00589894029 -28.5156969571
9.05825881785 7.17307353169
9.11061869541 -4.98105027626
9.16297857297 -12.2411809549
9.21533845053 32.3368537858
9.26769832809 -28.2984805631
9.32005820565 20.4674534168
9.37241808321 -21.5515391738
9.42477796077 -7.72196753081e-13
9.47713783833 21.5515391738
9.52949771589 -20.4674534168
9.58185759345 28.2984805631
9.63421747101 -32.3368537858
9.68657734857 12.2411809549
9.73893722613 4.98105027626
9.79129710369 -7.17307353169
9.84365698125 28.5156969571
9.89601685881 -34.4990754716
9.94837673637 21.1506350946
10.0007366139 -12.9858488769
10.0530964915 7.97172339436
10.105456369 21.0108890549
10.1578162466 -27.5080054307
10.2101761242 24.2928932188
10.2625360017 -27.5820196498
10.3148958793 20.8630634845
10.3672557568 7.75049165228
10.4196156344 -13.2798804098
10.471975512 20.7846096908
10.5243353895 -34.9360914961
10.5766952671 28.0088881426
10.6290551446 -7.74828600864
10.6814150222 4.33901075434
10.7337748998 11.5340741737
10.7861347773 -33.1070896957
10.8384946549 27.4672266875
10.8908545324 -21.3574468489
10.94321441 20.6052455953
10.9955742876 -0.999999999998
11.0479341651 -22.6025046648
11.1002940427 19.3684030582
11.1526539202 -29.4426033687
11.2050137978 31.1507944942
11.2573736754 -13.4659258263
11.3097335529 -6.24112378693
11.3620934305 5.88112515565
11.414453308 -29.8359790579
11.4668131856 33.1540784477
